time,seconds_elapsed,z,y,x
1683915520216147000,0.04214697265625,0,0,0
1683915520226187800,0.052187744140625,0.2598152160644531,-0.2076888084411621,0.10971629619598389
1683915520236228900,0.062228759765625,-0.036118507385253906,-0.17293953895568848,0.3675844669342041
1683915520246269700,0.072269775390625,0.15470600128173828,-0.6118470430374146,1.1834332942962646
1683915520256310800,0.082310791015625,-0.07878684997558594,0.28470808267593384,2.331587314605713
1683915520266351900,0.092351806640625,-0.040961265563964844,0.8565329313278198,2.77640438079834
1683915520276392700,0.102392822265625,0.09450817108154297,1.156284213066101,2.413630247116089
1683915520286433800,0.112433837890625,0.14461231231689453,1.403897762298584,1.9383349418640137
1683915520296475000,0.122474853515625,0.1731090545654297,0.9620873928070068,1.161938190460205
1683915520306515700,0.132515625,0.18646240234375,0.32744163274765015,0.7254481315612793
1683915520316556800,0.142556884765625,0.43219661712646484,0.5355677604675293,0.15234136581420898
1683915520326597600,0.15259765625,-0.3419036865234375,1.0152792930603027,-0.02577495574951172
1683915520336638700,0.162638671875,-1.0205669403076172,1.1559672355651855,-0.25959300994873047
1683915520346679800,0.1726796875,-1.4878168106079102,1.0162339210510254,-0.5885443687438965
1683915520356720600,0.182720703125,-1.2868032455444336,0.45952433347702026,-0.6668891906738281
1683915520366761700,0.19276171875,-0.9093599319458008,-0.23004502058029175,-0.5747337341308594
1683915520376802600,0.202802490234375,-0.04712677001953125,-1.1215448379516602,-0.5373358726501465
1683915520386843600,0.21284375,0.5732793807983398,-1.0663180351257324,-0.6748948097229004
1683915520396884500,0.222884521484375,0.6894321441650391,-0.4390987753868103,-0.7004404067993164
1683915520406925600,0.232925537109375,0.5357322692871094,-0.11853760480880737,-0.475125789642334
1683915520416966700,0.242966552734375,-0.3769979476928711,-0.7309069037437439,0.12214851379394531
1683915520427007500,0.253007568359375,-0.9722695350646973,-0.433186411857605,-0.14131927490234375
1683915520437048600,0.263048583984375,-1.0461621284484863,1.142189860343933,-0.9477994441986084
1683915520447089700,0.273089599609375,-0.8419575691223145,3.152430534362793,-0.14574193954467773
1683915520457130500,0.283130615234375,0.03527545928955078,2.690913677215576,0.23836326599121094
1683915520467171600,0.293171630859375,-0.09357261657714844,1.1971373558044434,-0.007584571838378906
1683915520477212400,0.30321240234375,0.4310417175292969,0.2715628147125244,-0.10998821258544922
1683915520487253500,0.31325341796875,0.464752197265625,-0.5434856414794922,0.023847103118896484
1683915520497294600,0.323294677734375,0.24460792541503906,-0.5663982629776001,-0.27630186080932617
1683915520507335400,0.33333544921875,0.16806697845458984,-0.202248215675354,-0.8718094825744629
1683915520517376500,0.34337646484375,0.3352947235107422,-0.5615869760513306,-1.986253023147583
1683915520527417300,0.353417236328125,0.8012304306030273,-0.8111894130706787,-0.638880729675293
1683915520537458400,0.36345849609375,2.517486572265625,-1.4602346420288086,-0.9702067375183105
1683915520547499300,0.373499267578125,1.0537443161010742,-1.3048434257507324,-2.3975794315338135
1683915520557540400,0.383540283203125,-0.4741086959838867,-1.3900187015533447,-2.1155076026916504
1683915520567581400,0.39358154296875,-0.9430603981018066,-2.555246353149414,-1.8950185775756836
1683915520577622300,0.403622314453125,-0.4616398811340332,-3.3062970638275146,-1.914599895477295
1683915520587663400,0.413663330078125,-0.01975870132446289,-4.37802791595459,-2.0028953552246094
1683915520597704400,0.423704345703125,-0.2135629653930664,-4.335611820220947,-1.5259480476379395
1683915520607745300,0.433745361328125,0.21498775482177734,-4.945443153381348,-0.6861777305603027
1683915520617786400,0.443786376953125,0.549689769744873,-4.820219993591309,0.2875833511352539
1683915520627827200,0.4538271484375,0.6586170196533203,-4.470026016235352,1.0120000839233398
