time,seconds_elapsed,z,y,x
1683928874332884200,0.03388427734375,0,0,0
1683928874342926000,0.043926025390625,0.5808649063110352,0.04442453384399414,0.13589000701904297
1683928874352967700,0.0539677734375,0.7812910079956055,0.06074953079223633,0.1747901439666748
1683928874363009300,0.06400927734375,0.48099803924560547,-0.014715194702148438,0.16565656661987305
1683928874373051000,0.07405078125,0.2820281982421875,-0.07049846649169922,0.14129924774169922
1683928874383092500,0.084092529296875,0.0829153060913086,-0.1460280418395996,-0.010249614715576172
1683928874393134300,0.09413427734375,0.028296470642089844,-0.03974342346191406,-0.16853737831115723
1683928874403176000,0.104176025390625,-0.1627788543701172,0.008910179138183594,-0.37769079208374023
1683928874413217500,0.114217529296875,-0.2096691131591797,-0.05187845230102539,-0.42609262466430664
1683928874423259100,0.124259033203125,0.49809837341308594,0.40476417541503906,-0.2472085952758789
1683928874433300700,0.13430078125,0.32983970642089844,0.8659720420837402,0.006778717041015625
1683928874443342600,0.144342529296875,0.10982227325439453,0.8036544322967529,-0.7248265743255615
1683928874453384200,0.15438427734375,-0.19342041015625,-0.3222355842590332,0.6509490013122559
1683928874463425800,0.16442578125,-0.16570186614990234,0.30650806427001953,-0.09148073196411133
1683928874473467400,0.17446728515625,-0.3651580810546875,0.14785027503967285,-0.2792778015136719
1683928874483509000,0.184509033203125,-0.41791725158691406,-0.024320125579833984,-0.5876657962799072
1683928874493550800,0.19455078125,-0.3554220199584961,-0.2566184997558594,-0.5784039497375488
1683928874503592400,0.204592529296875,-0.23269367218017578,-0.4244070053100586,-0.791471004486084
1683928874513634000,0.214634033203125,-0.1264352798461914,-0.4069037437438965,-0.8676459789276123
1683928874523675600,0.224675537109375,0.0074253082275390625,-0.17109155654907227,-0.9684677124023438
1683928874533717200,0.23471728515625,0.00048542022705078125,0.20754694938659668,-0.9719514846801758
1683928874543759000,0.244759033203125,-0.028509140014648438,0.4666566848754883,-0.6450905799865723
1683928874553800700,0.25480078125,0.525151252746582,0.8386075496673584,-0.0021963119506835938
1683928874563842300,0.26484228515625,0.21651077270507812,0.8045997619628906,-0.9489943981170654
1683928874573884000,0.2748837890625,0.36960792541503906,0.47907304763793945,-0.6567211151123047
1683928874583925500,0.284925537109375,-0.018735885620117188,0.07195019721984863,-0.843498945236206
1683928874593967400,0.29496728515625,-0.5034985542297363,-0.19805598258972168,-1.3404836654663086
1683928874604009000,0.305009033203125,-0.8115239143371582,-0.29193615913391113,-1.6761338710784912
1683928874614050600,0.315050537109375,-0.8843326568603516,-0.35247230529785156,-1.7385659217834473
1683928874624092200,0.325092041015625,-0.6739954948425293,-0.32172322273254395,-1.7241532802581787
1683928874634133800,0.3351337890625,0.09998321533203125,-0.21871638298034668,-1.4044837951660156
1683928874644175600,0.345175537109375,0.513190746307373,-0.19521737098693848,-0.9511489868164062
1683928874654217200,0.35521728515625,0.5616035461425781,0.02955317497253418,-0.7949995994567871
1683928874664258800,0.3652587890625,0.43816566467285156,-0.09595727920532227,-0.73553466796875
1683928874674300400,0.375300537109375,0.07321500778198242,-0.49771666526794434,-0.5603785514831543
1683928874684342000,0.385342041015625,-0.31750965118408203,-0.7376699447631836,-0.5888671875
1683928874694383600,0.395383544921875,-0.5294523239135742,-0.5447733402252197,-1.0336203575134277
1683928874704425500,0.405425537109375,-0.6581025123596191,-0.3484787940979004,-1.266615390777588
1683928874714467000,0.415467041015625,-0.8359313011169434,-0.3360481262207031,-1.3741459846496582
1683928874724508700,0.4255087890625,-0.7424249649047852,-0.5477886199951172,-1.1477761268615723
1683928874734550300,0.43555029296875,-0.5514078140258789,-0.6607074737548828,-0.742560863494873
1683928874744592000,0.445591796875,-0.2834620475769043,-0.3894031047821045,-0.5015954971313477
1683928874754633700,0.4556337890625,0.1501317024230957,0.09285211563110352,-0.42971324920654297
1683928874764675300,0.46567529296875,0.5879592895507812,0.4176294803619385,-0.1878523826599121
1683928874774717000,0.475717041015625,0.49846458435058594,0.4433248043060303,-0.29508066177368164
1683928874784758500,0.485758544921875,0.39825439453125,0.39325833320617676,-0.4691786766052246
1683928874794800000,0.495800048828125,0.2981719970703125,0.24115419387817383,-0.45687007904052734
1683928874804842000,0.505842041015625,0.017806529998779297,0.19759273529052734,-0.6227855682373047
1683928874814883600,0.515883544921875,-0.13879966735839844,0.15817642211914062,-0.7157936096191406
1683928874824925200,0.52592529296875,-0.09209156036376953,0.1421816349029541,-0.5949320793151855
1683928874834966800,0.535966796875,-0.14482641220092773,0.08163046836853027,-0.46062374114990234
1683928874845008400,0.54600830078125,0.10985326766967773,0.11739683151245117,-0.10306215286254883
1683928874855050200,0.55605029296875,-1.3878140449523926,-0.4390430450439453,1.6543197631835938
1683928874865091800,0.566091796875,-3.495596408843994,-0.025634765625,2.508269786834717
1683928874875133400,0.576133544921875,-2.2481815814971924,1.4044419527053833,1.7515525817871094
1683928874885175000,0.586175048828125,-1.0242667198181152,1.2436996698379517,1.8639612197875977
1683928874895216600,0.596216552734375,-0.039876461029052734,0.5102505683898926,1.937234878540039
1683928874905258500,0.606258544921875,0.20004940032958984,-0.014034271240234375,1.021956443786621
1683928874915300000,0.616300048828125,-0.5134391784667969,0.1434464454650879,0.33052921295166016
1683928874925341700,0.626341796875,-0.7560896873474121,0.10736894607543945,0.7505350112915039
1683928874935383300,0.63638330078125,-1.0571026802062988,-0.006718873977661133,1.0670652389526367
1683928874945425000,0.6464248046875,-1.34409499168396,-0.006988525390625,0.9790306091308594
1683928874955466800,0.656466796875,-1.4594874382019043,-0.3085958957672119,1.0501394271850586
1683928874965508400,0.66650830078125,-1.2863612174987793,-0.13953042030334473,1.0044689178466797
1683928874975550000,0.676550048828125,-1.4321978092193604,0.03984689712524414,0.9433746337890625
1683928874985591600,0.686591552734375,-1.0575816631317139,-0.11327123641967773,0.6752786636352539
1683928874995633200,0.696633056640625,-0.6011857986450195,-0.4040954113006592,0.06164741516113281
1683928875005675000,0.706675048828125,-0.09897518157958984,-0.49431920051574707,-0.6976680755615234
1683928875015716600,0.716716552734375,0.4581584930419922,-0.7449319362640381,-0.7163124084472656
1683928875025758200,0.72675830078125,0.6155433654785156,-0.9067478179931641,-0.6985101699829102
1683928875035799800,0.7367998046875,0.5441856384277344,-0.7892067432403564,-0.6890411376953125
1683928875045841400,0.74684130859375,0.4166989326477051,-0.414841890335083,-1.571702480316162
1683928875055883300,0.75688330078125,-0.45922327041625977,-0.580704927444458,-2.3267745971679688
1683928875065924900,0.7669248046875,0.04467010498046875,-0.600914478302002,-2.4688024520874023
1683928875075966500,0.776966552734375,0.4498295783996582,-0.806555986404419,-1.6503973007202148
1683928875086008000,0.787008056640625,0.4025452136993408,-0.7409787178039551,-1.0056161880493164
1683928875096050000,0.7970498046875,0.7495830059051514,-0.2874312400817871,-1.2465190887451172
1683928875106091500,0.807091552734375,1.2065718173980713,-0.22968745231628418,-1.6033854484558105
1683928875116133000,0.817133056640625,3.031473159790039,-0.25494909286499023,-2.273037910461426
