time,seconds_elapsed,z,y,x
1684002379177757900,0.045158203125,7.821974410381605e-11,1.230075782441618e-10,8.999642940099147e-11
1684002379187800000,0.055200439453125,-1.6455557347989125,-0.985417127614167,-0.28094482421662487
1684002379197842100,0.065242431640625,-0.2923729419861311,-0.8420689104747426,-0.5727024077886249
1684002379207884200,0.07528466796875,2.1643316746878725,0.5577056407879738,-0.12352752684262593
1684002379217926300,0.08532666015625,2.6147184370826615,-0.1888451577793693,0.6400194167411517
1684002379227968400,0.095368896484375,2.613706588902461,0.40586304672703105,-1.0942192078004152
1684002379238010600,0.105410888671875,2.6238932608896204,0.4473881721307741,-3.221477985362794
1684002379248052600,0.115453125,1.9685554503457616,-0.6912417410511495,-3.180237293352832
1684002379258094800,0.1254951171875,1.3129004238734503,-0.6837759017221385,-2.435970306412367
1684002379268136900,0.135537353515625,0.7249630689860332,0.3059127331109394,-1.3658728598829344
1684002379278179000,0.145579345703125,0.7980622649951594,1.0824719667247,-0.5591077803779557
1684002379288221100,0.15562158203125,0.8655277488824697,0.19544506075153034,0.8426456450844595
1684002379298263200,0.16566357421875,1.168030023512732,0.16031408297495844,1.6000242233223534
1684002379308305300,0.175705810546875,1.9063336850643717,0.5108747481950251,1.2912530899352794
1684002379318347400,0.185747802734375,2.351705074436308,0.20799088481253067,0.9885616300996917
1684002379328389600,0.1957900390625,2.2835593222343316,-0.20514845851301675,0.38259792340196713
1684002379338431600,0.20583203125,2.4229426384377097,-0.6121950150260524,0.28300571444608597
1684002379348473800,0.215874267578125,3.1269464493451924,-0.861676216011008,0.45318984997613326
1684002379358515900,0.225916259765625,3.402242898869486,-1.7354147434724712,0.7223682402126774
1684002379368558000,0.23595849609375,3.385547161064544,-1.6520111561401303,0.3633480072908309
1684002379378600100,0.24600048828125,2.8354871273634115,-1.4428677557912457,0.07709217059625206
1684002379388642200,0.256042724609375,2.1228358744430107,-1.1466841697447634,-0.34412002561995925
1684002379398684300,0.266084716796875,1.6910455226368248,-1.3492629528163549,-0.6723585130118214
1684002379408726400,0.276126953125,1.528344631249815,-1.2108488083064455,-1.2635617255838427
1684002379418768600,0.2861689453125,1.2534364461744052,-2.0193376540742567,-1.9065566063499906
1684002379428810600,0.296211181640625,0.7603463530548124,-1.841765165322909,-1.7715668678408736
1684002379438852800,0.306253173828125,0.40500235539483576,-1.4601836204608345,-1.231392860443707
1684002379448894900,0.31629541015625,1.144901752574572,-1.2347898482379085,-0.6310324669854341
1684002379458937000,0.32633740234375,1.511168241582366,-1.4494214056798342,0.10641336442339912
1684002379468979100,0.336379638671875,0.6785122156138991,-2.319091796947146,2.515193462475879
1684002379479021200,0.346421630859375,0.17433777461087072,-1.2870025636107487,3.07050895704669
1684002379489063300,0.356463623046875,0.17886877047224384,0.010637760214125474,2.29800605771069
1684002379499105500,0.366505859375,0.22616715740080728,1.1695656776744936,0.32766532896597383
1684002379509147600,0.3765478515625,0.09581178428326903,0.15730857860642336,-1.172969341410582
1684002379519189600,0.386590087890625,-0.17926600572722073,-1.5865883827947111,-0.8746190070450455
1684002379529231800,0.396632080078125,-0.3296573162472716,-1.907228946644233,-0.2336421011739449
1684002379539273900,0.40667431640625,-0.24928903583568543,-2.347318649257913,0.4968791008089166
1684002379549316000,0.41671630859375,0.25345247978347285,-1.9828662871104048,0.6862111093220091
1684002379559358100,0.426758544921875,1.4084029198313532,-1.4596085548028142,0.9732995031700629
1684002379569400200,0.436800537109375,2.365143298981522,-1.4877023697798366,2.598332405117153
1684002379579442100,0.446842529296875,2.841446161177387,-1.250613212675643,4.309351920991026
1684002379589484200,0.456884521484375,2.4252634047319637,-0.3596587180172225,6.149772643964284
1684002379599526300,0.4669267578125,1.9858523607016636,0.23783969874167246,6.859913349119477
1684002379609568400,0.47696875,0.8000252246807937,0.4339609144736947,6.258726596814827
1684002379619610600,0.487010986328125,-0.6417390703977192,-0.4613480568456639,4.2524538040908535
1684002379629652600,0.497052978515625,0.5735447406699687,-1.4564576148369799,1.810638904638218
1684002379639694800,0.50709521484375,-0.20476815114714328,-0.2577142714804068,-0.7027516363899591
1684002379649736900,0.51713720703125,-0.32750001543170176,-0.9484972953977969,-0.7271685600117831
1684002379659779000,0.527179443359375,-1.107373952841725,-0.9218192101822308,-1.1725258827684188
1684002379669821100,0.537221435546875,-0.16504602118337278,-1.3288269041792424,-1.0144853590183178
1684002379679863200,0.547263671875,-0.05493257931267623,-0.5220093726039423,-0.7539682389065983
1684002379689905300,0.5573056640625,0.1942617596539995,-0.2823710442488393,-0.044262886065042764
1684002379699947400,0.567347900390625,0.6381525397211453,0.17583465569279316,0.5007405280992852
1684002379709989600,0.577389892578125,0.04146017148987305,-1.2543182371482242,0.9456834792649073
1684002379720031600,0.58743212890625,0.00019115220275794142,-1.5232696531602572,3.6219949723174762
1684002379730073800,0.59747412109375,-0.10175786170098726,0.006038665794205122,1.7298827172438234
1684002379740115900,0.607516357421875,0.21324475116785,1.707284927335144,0.6715207100425687
1684002379750158000,0.617558349609375,0.6831701993886928,3.2889792918489023,-0.397683620440817
1684002379760200100,0.6276005859375,-0.0781514942628525,2.7811322212662533,-1.6930027006296477
1684002379770242200,0.637642578125,0.20050102478511064,2.425843238866186,-1.1953101158004371
1684002379780284300,0.647684814453125,0.2422004044401543,1.4701485634244567,-0.9576930998534741
1684002379790326400,0.657726806640625,0.8891769052762182,0.0030298232809940102,-0.9218707085946175
1684002379800368600,0.66776904296875,1.5073391199650616,-0.6927714346470377,-0.673507690420741
