time,seconds_elapsed,z,y,x
1684002599922172300,0.03257275390625,6.465770638762762e-11,1.1008856544100537e-10,-1.0743717489874079e-11
1684002599932214400,0.04261474609375,-0.13991832729338313,-0.2564082144233126,0.008311748451916342
1684002599942256800,0.0526572265625,-0.3167037963822536,0.08165621754982032,0.16304874418541349
1684002599952298900,0.06269921875,-0.7601604461813745,0.27226591108788917,0.3450956345621177
1684002599962341000,0.072741455078125,-1.183868408298681,-0.2594943048259364,-0.23119640359737398
1684002599972383400,0.08278369140625,-1.1253843308508966,-0.2306847572871039,-0.14011335367538427
1684002599982425600,0.092825927734375,-0.7044134140396737,0.43289637559560473,0.20736503611546803
1684002599992467600,0.102867919921875,-0.7714343071308304,0.5770859717877799,0.32976102834858906
1684002600002509700,0.11291015625,-0.709033966025433,0.38139557847737,-0.09132242190362293
1684002600012552100,0.122952392578125,-0.1153807638839245,0.26536989213707757,-0.5719742775174401
1684002600022594200,0.13299462890625,0.5559811592673343,0.19509935376942425,-0.39685964579773025
1684002600032636300,0.14303662109375,0.3553009032804643,-0.00773715976359187,0.018275260958929552
1684002600042678600,0.1530791015625,0.5594396591451344,-0.545665502441243,0.16855430597742557
1684002600052720800,0.163121337890625,0.40910196311690356,-1.1901366712524877,0.00853872290236382
1684002600062762900,0.173163330078125,0.3965859413455105,-1.1257359982507416,-0.014692783349733294
1684002600072805300,0.183205810546875,0.2914991379669648,-0.4262926579642861,0.009080410011853725
1684002600082847400,0.193247802734375,0.48323726651219445,0.7887234689272131,-0.05223131190886218
1684002600092889600,0.2032900390625,0.3827886582749093,1.3257472515142663,0.4763431549267795
1684002600102931600,0.21333203125,-0.03585863121679909,0.6358082295634098,0.6816663741921147
1684002600112974000,0.22337451171875,-0.4213180541787422,-0.1179089546731953,0.38266134266523083
1684002600123016100,0.23341650390625,-0.3641409873123547,-0.19281721108941563,0.17475128182516567
1684002600133058200,0.243458740234375,0.4561100005709336,-0.028551578456765155,0.2033972739909245
1684002600143100600,0.2535009765625,1.445336341733739,-0.14530420317406711,0.509581088916141
1684002600153142600,0.263543212890625,1.7699604036071765,-0.595479965146684,0.791966438183478
1684002600163184800,0.273585205078125,1.1115407943064584,-0.9221520424339467,0.1846632957621387
1684002600173226900,0.28362744140625,0.3668127059577026,-1.3439173700121472,-0.6953940390774151
1684002600183269300,0.293669677734375,0.058526992814304846,-1.288446903245385,-1.3060975074180372
1684002600193311400,0.3037119140625,-0.07806396480764725,-0.7173795699845337,-1.061731815243516
1684002600203353600,0.31375390625,0.3248271941638516,-0.3033380508631651,0.37512969980760863
1684002600213395900,0.32379638671875,0.5929765701265254,0.07154083249647117,1.3132929802667281
1684002600223438000,0.33383837890625,0.33551406872210304,0.264339923785947,3.017375469398825
1684002600233480100,0.343880615234375,0.14035511016210414,0.25591278079127766,1.3596868513509315
1684002600243522600,0.3539228515625,-1.1421861648747111,0.2691574096463645,0.05985689174155835
1684002600253564600,0.363965087890625,-1.4972882269733203,-0.14098739637446778,-0.9244594573922245
1684002600263606600,0.374007080078125,-0.9934158325269505,0.7553515434234799,-1.6464726924098219
1684002600273648800,0.38404931640625,-1.006042480402727,0.7818968296869534,-1.0091938973074759
1684002600283691200,0.394091552734375,-0.1188049317021664,0.5576224327639883,-0.027860164584552708
1684002600293733300,0.4041337890625,-1.9176225661571016,1.5166246891598987,4.06267547601028
1684002600303775400,0.41417578125,-5.033740997295126,3.1314551830348525,6.217612743471086
1684002600313817600,0.424218017578125,-2.458240986026641,4.267944336035102,3.9009370804943666
1684002600323859900,0.43426025390625,-1.4353713989435657,4.157759666513809,3.4589147566473057
1684002600333902000,0.444302490234375,-2.18299055097548,0.8503789901109424,0.39202404026554005
1684002600343944100,0.454344482421875,-1.3587560654504875,0.18650102617845948,-1.068261146576146
1684002600353986600,0.464386962890625,-0.2844324112997622,0.9821753500386923,-1.4015197752132942
1684002600364028600,0.474428955078125,-0.5646805763068192,0.820047736320257,-1.4446277618165464
1684002600374070600,0.48447119140625,-0.33903312685046183,0.7201721669581375,-1.5262813567488596
1684002600384112800,0.49451318359375,0.5988006591946613,0.7865135669728124,-1.580134391819739
1684002600394155200,0.5045556640625,0.8275508879727085,0.7786350250105952,-1.5257554054294868
1684002600404197300,0.51459765625,0.6452670097610587,0.734780549988522,-1.6462087631494056
1684002600414239400,0.524639892578125,-0.14259552962944588,0.8019957543664687,-1.9257082940020582
1684002600424281800,0.53468212890625,-0.7380399704373501,0.8923348188343728,-2.01380062094688
